group,user,task_id,timestamp,kc,kcs_importance,final_kc_competency,final_global_competency,current_competency,change_competency,probability,correct,difficulty,change_difficulty
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Pyramids are Strange,2019-10-23 13:32:10.701296-04:00,CO.6,0.333,0.851,0.855,0.26,0.028,0.763,1.0,-0.909,-0.006
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Boxes Obscure Spheres,2019-10-23 13:44:56.596957-04:00,GMD.4,0.25,0.854,0.855,0.288,0.031,0.632,1.0,-0.253,-0.007
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Boxes Obscure Spheres,2019-10-23 13:44:56.596957-04:00,CO.5,0.5,0.851,0.855,0.293,0.052,0.686,1.0,-0.487,-0.012
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Boxes Obscure Spheres,2019-10-23 13:44:56.596957-04:00,CO.6,0.25,0.851,0.855,0.288,0.031,0.631,1.0,-0.25,-0.007
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Object Limits,2019-10-23 13:52:02.742559-04:00,GMD.4,0.333,0.854,0.855,0.319,0.035,0.686,1.0,-0.464,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Object Limits,2019-10-23 13:52:02.742559-04:00,CO.5,0.333,0.851,0.855,0.346,0.035,0.689,1.0,-0.452,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Object Limits,2019-10-23 13:52:02.742559-04:00,CO.6,0.333,0.851,0.855,0.319,0.035,0.686,1.0,-0.461,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Warm Up,2019-10-23 13:53:39.009239-04:00,GMD.4,0.333,0.854,0.855,0.353,0.013,0.878,1.0,-1.62,-0.004
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Warm Up,2019-10-23 13:53:39.009239-04:00,CO.5,0.333,0.851,0.855,0.38,0.013,0.88,1.0,-1.612,-0.004
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Warm Up,2019-10-23 13:53:39.009239-04:00,CO.6,0.333,0.851,0.855,0.354,0.013,0.878,1.0,-1.618,-0.004
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Angled Silhouette,2019-10-23 13:54:10.318757-04:00,GMD.4,0.333,0.854,0.855,0.367,0.024,0.774,1.0,-0.862,-0.007
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Angled Silhouette,2019-10-23 13:54:10.318757-04:00,CO.5,0.333,0.851,0.855,0.393,0.024,0.777,1.0,-0.853,-0.007
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Angled Silhouette,2019-10-23 13:54:10.318757-04:00,CO.6,0.333,0.851,0.855,0.367,0.024,0.773,1.0,-0.86,-0.007
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Sugar Cones,2019-10-23 13:58:06.570304-04:00,GMD.4,0.333,0.854,0.855,0.39,0.016,0.849,1.0,-1.333,-0.005
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Sugar Cones,2019-10-23 13:58:06.570304-04:00,CO.5,0.333,0.851,0.855,0.417,0.015,0.851,1.0,-1.323,-0.005
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Sugar Cones,2019-10-23 13:58:06.570304-04:00,CO.6,0.333,0.851,0.855,0.391,0.016,0.849,1.0,-1.332,-0.005
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Stranger Shapes,2019-10-25 09:04:35.731628-04:00,GMD.4,0.5,0.854,0.855,0.406,0.047,0.687,1.0,-0.381,-0.015
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Stranger Shapes,2019-10-25 09:04:35.731628-04:00,CO.5,0.25,0.851,0.855,0.432,0.024,0.672,1.0,-0.287,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Stranger Shapes,2019-10-25 09:04:35.731628-04:00,CO.6,0.25,0.851,0.855,0.406,0.025,0.668,1.0,-0.295,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Tall and Small,2019-10-25 09:08:50.787370-04:00,GMD.4,0.25,0.854,0.855,0.452,0.021,0.705,1.0,-0.42,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Tall and Small,2019-10-25 09:08:50.787370-04:00,CO.5,0.25,0.851,0.855,0.456,0.021,0.705,1.0,-0.413,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Tall and Small,2019-10-25 09:08:50.787370-04:00,CO.6,0.5,0.851,0.855,0.431,0.035,0.753,1.0,-0.681,-0.013
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Ramp Up and Can It,2019-10-25 09:13:34.417113-04:00,GMD.4,0.5,0.854,0.855,0.473,0.033,0.76,1.0,-0.68,-0.015
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Ramp Up and Can It,2019-10-25 09:13:34.417113-04:00,CO.5,0.25,0.851,0.855,0.477,0.02,0.706,1.0,-0.398,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Ramp Up and Can It,2019-10-25 09:13:34.417113-04:00,CO.6,0.25,0.851,0.855,0.466,0.02,0.705,1.0,-0.406,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,More Than Meets Your Eye,2019-10-25 09:15:16.209912-04:00,GMD.4,0.333,0.854,0.855,0.506,0.019,0.801,1.0,-0.883,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,More Than Meets Your Eye,2019-10-25 09:15:16.209912-04:00,CO.5,0.333,0.851,0.855,0.498,0.019,0.799,1.0,-0.88,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,More Than Meets Your Eye,2019-10-25 09:15:16.209912-04:00,CO.6,0.333,0.851,0.855,0.486,0.019,0.798,1.0,-0.885,-0.009
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Not Bird,2019-10-25 09:19:38.161619-04:00,GMD.4,0.5,0.854,0.855,0.525,0.045,0.665,1.0,-0.159,-0.019
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Not Bird,2019-10-25 09:19:38.161619-04:00,CO.5,0.25,0.851,0.855,0.516,0.025,0.631,1.0,-0.019,-0.01
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Not Bird,2019-10-25 09:19:38.161619-04:00,CO.6,0.25,0.851,0.855,0.505,0.025,0.629,1.0,-0.023,-0.01
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Unnecessary,2019-10-25 09:21:19.147193-04:00,GMD.4,0.333,0.854,0.855,0.57,0.022,0.749,1.0,-0.521,-0.012
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Unnecessary,2019-10-25 09:21:19.147193-04:00,CO.5,0.333,0.851,0.855,0.541,0.023,0.744,1.0,-0.525,-0.012
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Unnecessary,2019-10-25 09:21:19.147193-04:00,CO.6,0.333,0.851,0.855,0.53,0.023,0.743,1.0,-0.529,-0.012
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Zzz,2019-10-25 09:24:07.360784-04:00,GMD.4,0.333,0.854,0.855,0.592,0.023,0.737,1.0,-0.439,-0.013
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Zzz,2019-10-25 09:24:07.360784-04:00,CO.5,0.333,0.851,0.855,0.564,0.023,0.731,1.0,-0.437,-0.013
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Zzz,2019-10-25 09:24:07.360784-04:00,CO.6,0.333,0.851,0.855,0.553,0.023,0.73,1.0,-0.442,-0.013
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Bull Market,2019-10-25 09:27:14.037055-04:00,MG.1,0.5,0.863,0.855,0.044,0.039,0.607,1.0,-0.389,-0.026
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Bull Market,2019-10-25 09:27:14.037055-04:00,GMD.4,0.167,0.854,0.855,0.615,0.011,0.656,1.0,-0.031,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Bull Market,2019-10-25 09:27:14.037055-04:00,CO.5,0.167,0.851,0.855,0.587,0.012,0.65,1.0,-0.03,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Bull Market,2019-10-25 09:27:14.037055-04:00,CO.6,0.167,0.851,0.855,0.576,0.012,0.647,1.0,-0.032,-0.008
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Few Clues,2019-10-25 09:43:21.963277-04:00,GMD.4,0.5,0.854,0.855,0.626,0.033,0.729,1.0,-0.362,-0.029
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Few Clues,2019-10-25 09:43:21.963277-04:00,CO.5,0.25,0.851,0.855,0.599,0.019,0.686,1.0,-0.183,-0.017
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,Few Clues,2019-10-25 09:43:21.963277-04:00,CO.6,0.25,0.851,0.855,0.588,0.019,0.685,1.0,-0.187,-0.017
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,1. One Box,2019-10-23 13:10:13.148329-04:00,GMD.4,0.333,0.824,0.832,0,0.02,0.898,1.0,-2.17,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,1. One Box,2019-10-23 13:10:13.148329-04:00,CO.5,0.333,0.822,0.832,0,0.02,0.897,1.0,-2.17,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,1. One Box,2019-10-23 13:10:13.148329-04:00,CO.6,0.333,0.821,0.832,0,0.02,0.898,1.0,-2.17,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,2. Separated Boxes,2019-10-23 13:10:47.077898-04:00,GMD.4,0.333,0.824,0.832,0.02,0.021,0.887,1.0,-2.043,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,2. Separated Boxes,2019-10-23 13:10:47.077898-04:00,CO.5,0.333,0.822,0.832,0.02,0.021,0.887,1.0,-2.042,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,2. Separated Boxes,2019-10-23 13:10:47.077898-04:00,CO.6,0.333,0.821,0.832,0.02,0.021,0.887,1.0,-2.043,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,3. Rotate a Pyramid,2019-10-23 13:11:10.963267-04:00,GMD.4,0.333,0.824,0.832,0.04,0.022,0.875,1.0,-1.906,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,3. Rotate a Pyramid,2019-10-23 13:11:10.963267-04:00,CO.5,0.333,0.822,0.832,0.04,0.022,0.875,1.0,-1.905,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,3. Rotate a Pyramid,2019-10-23 13:11:10.963267-04:00,CO.6,0.333,0.821,0.832,0.04,0.022,0.875,1.0,-1.906,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,4. Match Silhouettes,2019-10-23 13:12:04.522855-04:00,GMD.4,0.333,0.824,0.832,0.062,0.023,0.861,1.0,-1.76,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,4. Match Silhouettes,2019-10-23 13:12:04.522855-04:00,CO.5,0.333,0.822,0.832,0.062,0.023,0.861,1.0,-1.759,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,4. Match Silhouettes,2019-10-23 13:12:04.522855-04:00,CO.6,0.333,0.821,0.832,0.062,0.023,0.861,1.0,-1.76,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,5. Removing Objects,2019-10-23 13:12:30.495828-04:00,GMD.4,0.333,0.824,0.832,0.085,0.023,0.854,1.0,-1.681,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,5. Removing Objects,2019-10-23 13:12:30.495828-04:00,CO.5,0.333,0.822,0.832,0.085,0.023,0.854,1.0,-1.68,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,5. Removing Objects,2019-10-23 13:12:30.495828-04:00,CO.6,0.333,0.821,0.832,0.085,0.023,0.854,1.0,-1.681,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,6. Stretch a Ramp,2019-10-23 13:13:47.993157-04:00,GMD.4,0.333,0.824,0.832,0.108,0.02,0.87,1.0,-1.794,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,6. Stretch a Ramp,2019-10-23 13:13:47.993157-04:00,CO.5,0.333,0.822,0.832,0.108,0.02,0.87,1.0,-1.793,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,6. Stretch a Ramp,2019-10-23 13:13:47.993157-04:00,CO.6,0.333,0.821,0.832,0.108,0.02,0.87,1.0,-1.794,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,7. Max 2 Boxes,2019-10-23 13:19:08.355560-04:00,GMD.4,0.333,0.824,0.832,0.128,0.024,0.837,1.0,-1.506,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,7. Max 2 Boxes,2019-10-23 13:19:08.355560-04:00,CO.5,0.333,0.822,0.832,0.128,0.024,0.837,1.0,-1.504,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,7. Max 2 Boxes,2019-10-23 13:19:08.355560-04:00,CO.6,0.333,0.821,0.832,0.128,0.024,0.837,1.0,-1.505,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,8. Combine 2 Ramps,2019-10-23 13:19:25.017139-04:00,GMD.4,0.333,0.824,0.832,0.153,0.021,0.854,1.0,-1.612,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,8. Combine 2 Ramps,2019-10-23 13:19:25.017139-04:00,CO.5,0.333,0.822,0.832,0.153,0.021,0.854,1.0,-1.611,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,8. Combine 2 Ramps,2019-10-23 13:19:25.017139-04:00,CO.6,0.333,0.821,0.832,0.153,0.021,0.854,1.0,-1.612,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,9. Scaling Round Objects,2019-10-23 13:20:22.083383-04:00,GMD.4,0.333,0.824,0.832,0.173,0.02,0.854,1.0,-1.593,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,9. Scaling Round Objects,2019-10-23 13:20:22.083383-04:00,CO.5,0.333,0.822,0.832,0.174,0.02,0.854,1.0,-1.592,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,9. Scaling Round Objects,2019-10-23 13:20:22.083383-04:00,CO.6,0.333,0.821,0.832,0.173,0.02,0.854,1.0,-1.593,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Square Cross-Sections,2019-10-23 13:21:23.086199-04:00,GMD.4,0.333,0.824,0.832,0.194,0.027,0.8,1.0,-1.195,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Square Cross-Sections,2019-10-23 13:21:23.086199-04:00,CO.5,0.333,0.822,0.832,0.194,0.027,0.8,1.0,-1.194,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Square Cross-Sections,2019-10-23 13:21:23.086199-04:00,CO.6,0.333,0.821,0.832,0.194,0.027,0.8,1.0,-1.194,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Bird Fez,2019-10-23 13:26:00.992408-04:00,MG.1,0.5,0.862,0.832,0,0.029,0.782,1.0,-1.275,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Bird Fez,2019-10-23 13:26:00.992408-04:00,GMD.4,0.167,0.824,0.832,0.22,0.013,0.698,1.0,-0.618,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Bird Fez,2019-10-23 13:26:00.992408-04:00,CO.5,0.167,0.822,0.832,0.22,0.013,0.698,1.0,-0.619,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Bird Fez,2019-10-23 13:26:00.992408-04:00,CO.6,0.167,0.821,0.832,0.22,0.013,0.698,1.0,-0.618,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pi Henge,2019-10-23 13:27:11.387642-04:00,MG.1,0.5,0.862,0.832,0.029,0.015,0.873,1.0,-1.895,-0.003
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pi Henge,2019-10-23 13:27:11.387642-04:00,GMD.4,0.167,0.824,0.832,0.234,0.01,0.747,1.0,-0.849,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pi Henge,2019-10-23 13:27:11.387642-04:00,CO.5,0.167,0.822,0.832,0.234,0.01,0.747,1.0,-0.849,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pi Henge,2019-10-23 13:27:11.387642-04:00,CO.6,0.167,0.821,0.832,0.234,0.01,0.747,1.0,-0.849,-0.002
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,45-Degree Rotations,2019-10-23 13:28:12.671401-04:00,GMD.4,0.25,0.824,0.832,0.243,0.016,0.808,1.0,-1.194,-0.004
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,45-Degree Rotations,2019-10-23 13:28:12.671401-04:00,CO.5,0.5,0.822,0.832,0.243,0.021,0.873,1.0,-1.681,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,45-Degree Rotations,2019-10-23 13:28:12.671401-04:00,CO.6,0.25,0.821,0.832,0.243,0.016,0.808,1.0,-1.193,-0.004
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pyramids are Strange,2019-10-23 13:30:19.605891-04:00,GMD.4,0.333,0.824,0.832,0.259,0.028,0.764,1.0,-0.917,-0.006
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pyramids are Strange,2019-10-23 13:30:19.605891-04:00,CO.5,0.333,0.822,0.832,0.265,0.028,0.765,1.0,-0.913,-0.006
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Pyramids are Strange,2019-10-23 13:30:19.605891-04:00,CO.6,0.333,0.821,0.832,0.259,0.028,0.764,1.0,-0.916,-0.006
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Boxes Obscure Spheres,2019-10-23 13:36:19.539777-04:00,GMD.4,0.25,0.824,0.832,0.287,0.031,0.634,1.0,-0.26,-0.007
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Boxes Obscure Spheres,2019-10-23 13:36:19.539777-04:00,CO.5,0.5,0.822,0.832,0.292,0.052,0.688,1.0,-0.499,-0.012
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Boxes Obscure Spheres,2019-10-23 13:36:19.539777-04:00,CO.6,0.25,0.821,0.832,0.287,0.031,0.633,1.0,-0.257,-0.007
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Object Limits,2019-10-23 13:36:43.464263-04:00,GMD.4,0.333,0.824,0.832,0.318,0.035,0.688,1.0,-0.473,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Object Limits,2019-10-23 13:36:43.464263-04:00,CO.5,0.333,0.822,0.832,0.344,0.034,0.691,1.0,-0.46,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Object Limits,2019-10-23 13:36:43.464263-04:00,CO.6,0.333,0.821,0.832,0.318,0.035,0.687,1.0,-0.47,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Warm Up,2019-10-23 13:38:54.437505-04:00,GMD.4,0.333,0.824,0.832,0.352,0.013,0.878,1.0,-1.624,-0.004
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Warm Up,2019-10-23 13:38:54.437505-04:00,CO.5,0.333,0.822,0.832,0.379,0.013,0.88,1.0,-1.616,-0.004
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Warm Up,2019-10-23 13:38:54.437505-04:00,CO.6,0.333,0.821,0.832,0.353,0.013,0.878,1.0,-1.622,-0.004
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Angled Silhouette,2019-10-23 13:39:28.641414-04:00,GMD.4,0.333,0.824,0.832,0.365,0.024,0.775,1.0,-0.869,-0.007
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Angled Silhouette,2019-10-23 13:39:28.641414-04:00,CO.5,0.333,0.822,0.832,0.392,0.023,0.778,1.0,-0.86,-0.007
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Angled Silhouette,2019-10-23 13:39:28.641414-04:00,CO.6,0.333,0.821,0.832,0.366,0.024,0.774,1.0,-0.867,-0.007
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Sugar Cones,2019-10-23 13:41:11.859509-04:00,GMD.4,0.333,0.824,0.832,0.389,0.015,0.849,1.0,-1.338,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Sugar Cones,2019-10-23 13:41:11.859509-04:00,CO.5,0.333,0.822,0.832,0.415,0.015,0.851,1.0,-1.328,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Sugar Cones,2019-10-23 13:41:11.859509-04:00,CO.6,0.333,0.821,0.832,0.389,0.015,0.849,1.0,-1.337,-0.005
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Stranger Shapes,2019-10-23 13:44:41.067389-04:00,GMD.4,0.5,0.824,0.832,0.405,0.046,0.69,1.0,-0.396,-0.014
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Stranger Shapes,2019-10-23 13:44:41.067389-04:00,CO.5,0.25,0.822,0.832,0.43,0.024,0.674,1.0,-0.295,-0.008
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Stranger Shapes,2019-10-23 13:44:41.067389-04:00,CO.6,0.25,0.821,0.832,0.405,0.025,0.67,1.0,-0.303,-0.008
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Tall and Small,2019-10-23 13:53:18.903175-04:00,GMD.4,0.25,0.824,0.832,0.451,0.021,0.707,1.0,-0.428,-0.008
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Tall and Small,2019-10-23 13:53:18.903175-04:00,CO.5,0.25,0.822,0.832,0.455,0.021,0.706,1.0,-0.421,-0.008
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Tall and Small,2019-10-23 13:53:18.903175-04:00,CO.6,0.5,0.821,0.832,0.429,0.035,0.755,1.0,-0.695,-0.013
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Ramp Up and Can It,2019-10-23 13:56:37.994572-04:00,GMD.4,0.5,0.824,0.832,0.472,0.033,0.762,1.0,-0.695,-0.015
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Ramp Up and Can It,2019-10-23 13:56:37.994572-04:00,CO.5,0.25,0.822,0.832,0.475,0.02,0.707,1.0,-0.407,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Ramp Up and Can It,2019-10-23 13:56:37.994572-04:00,CO.6,0.25,0.821,0.832,0.464,0.02,0.707,1.0,-0.415,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,More Than Meets Your Eye,2019-10-25 09:05:36.752094-04:00,GMD.4,0.333,0.824,0.832,0.504,0.018,0.802,1.0,-0.893,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,More Than Meets Your Eye,2019-10-25 09:05:36.752094-04:00,CO.5,0.333,0.822,0.832,0.496,0.019,0.8,1.0,-0.889,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,More Than Meets Your Eye,2019-10-25 09:05:36.752094-04:00,CO.6,0.333,0.821,0.832,0.484,0.019,0.799,1.0,-0.895,-0.009
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Not Bird,2019-10-25 09:14:04.677027-04:00,GMD.4,0.5,0.824,0.832,0.523,0.044,0.668,1.0,-0.178,-0.018
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Not Bird,2019-10-25 09:14:04.677027-04:00,CO.5,0.25,0.822,0.832,0.514,0.025,0.633,1.0,-0.029,-0.01
8cbfa61cb2b025b16b04a8e470422960,1167e354a5b14bfe32706bdb0b67a0cf,Not Bird,2019-10-25 09:14:04.677027-04:00,CO.6,0.25,0.821,0.832,0.503,0.025,0.631,1.0,-0.034,-0.01
