group,user,kc,competency
e21640b4aea9349ad77d86d6017cb061,2db95e8e1a9267b7a1188556b2013b33,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,3346993e67759021d1f7d17052cae1bb,GMD.4,0.956401948
e21640b4aea9349ad77d86d6017cb061,3346993e67759021d1f7d17052cae1bb,CO.5,0.972853932
e21640b4aea9349ad77d86d6017cb061,3346993e67759021d1f7d17052cae1bb,CO.6,0.960669486
e21640b4aea9349ad77d86d6017cb061,3346993e67759021d1f7d17052cae1bb,MG.1,0.743494926
e21640b4aea9349ad77d86d6017cb061,3f4fbcbac5da95a20fa08e5384cec0be,GMD.4,0.695967433
e21640b4aea9349ad77d86d6017cb061,3f4fbcbac5da95a20fa08e5384cec0be,CO.5,0.632546721
e21640b4aea9349ad77d86d6017cb061,3f4fbcbac5da95a20fa08e5384cec0be,CO.6,0.627504321
e21640b4aea9349ad77d86d6017cb061,3f4fbcbac5da95a20fa08e5384cec0be,MG.1,1
e21640b4aea9349ad77d86d6017cb061,4e4715f7254217e3086e400c20c6c46a,GMD.4,0.457935888
e21640b4aea9349ad77d86d6017cb061,4e4715f7254217e3086e400c20c6c46a,CO.5,0.438781614
e21640b4aea9349ad77d86d6017cb061,4e4715f7254217e3086e400c20c6c46a,CO.6,0.427359353
e21640b4aea9349ad77d86d6017cb061,4e4715f7254217e3086e400c20c6c46a,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,5724b11c82858d1aa6e80f800fda71df,GMD.4,0.88561312
e21640b4aea9349ad77d86d6017cb061,5724b11c82858d1aa6e80f800fda71df,CO.5,0.919085749
e21640b4aea9349ad77d86d6017cb061,5724b11c82858d1aa6e80f800fda71df,CO.6,0.907055659
e21640b4aea9349ad77d86d6017cb061,5724b11c82858d1aa6e80f800fda71df,MG.1,0.996384081
e21640b4aea9349ad77d86d6017cb061,6fb00a0a9c2e6b84352abd12b0f53c0b,GMD.4,0.463797925
e21640b4aea9349ad77d86d6017cb061,6fb00a0a9c2e6b84352abd12b0f53c0b,CO.5,0.445653197
e21640b4aea9349ad77d86d6017cb061,6fb00a0a9c2e6b84352abd12b0f53c0b,CO.6,0.434457187
e21640b4aea9349ad77d86d6017cb061,6fb00a0a9c2e6b84352abd12b0f53c0b,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,70c2fe415227245dbd643fe14a70a22f,GMD.4,0.506299758
e21640b4aea9349ad77d86d6017cb061,70c2fe415227245dbd643fe14a70a22f,CO.5,0.569113239
e21640b4aea9349ad77d86d6017cb061,70c2fe415227245dbd643fe14a70a22f,CO.6,0.504689485
e21640b4aea9349ad77d86d6017cb061,70c2fe415227245dbd643fe14a70a22f,MG.1,0.728838665
e21640b4aea9349ad77d86d6017cb061,7738af89c35a17ea95c600683473bb33,GMD.4,0.594085763
e21640b4aea9349ad77d86d6017cb061,7738af89c35a17ea95c600683473bb33,CO.5,0.652702787
e21640b4aea9349ad77d86d6017cb061,7738af89c35a17ea95c600683473bb33,CO.6,0.649328654
e21640b4aea9349ad77d86d6017cb061,7738af89c35a17ea95c600683473bb33,MG.1,0.552856978
e21640b4aea9349ad77d86d6017cb061,82ad0b937435798fbb2091527e421451,GMD.4,0.746350785
e21640b4aea9349ad77d86d6017cb061,82ad0b937435798fbb2091527e421451,CO.5,0.731056476
e21640b4aea9349ad77d86d6017cb061,82ad0b937435798fbb2091527e421451,CO.6,0.72474791
e21640b4aea9349ad77d86d6017cb061,82ad0b937435798fbb2091527e421451,MG.1,0.600326221
e21640b4aea9349ad77d86d6017cb061,86e8f92f3a09a2f64ae0c8eedfbf7e53,GMD.4,1
e21640b4aea9349ad77d86d6017cb061,86e8f92f3a09a2f64ae0c8eedfbf7e53,CO.5,1
e21640b4aea9349ad77d86d6017cb061,86e8f92f3a09a2f64ae0c8eedfbf7e53,CO.6,1
e21640b4aea9349ad77d86d6017cb061,86e8f92f3a09a2f64ae0c8eedfbf7e53,MG.1,0.975358682
e21640b4aea9349ad77d86d6017cb061,8722a7065bec725bd89027515a38ce3f,GMD.4,0.467718183
e21640b4aea9349ad77d86d6017cb061,8722a7065bec725bd89027515a38ce3f,CO.5,0.442696493
e21640b4aea9349ad77d86d6017cb061,8722a7065bec725bd89027515a38ce3f,CO.6,0.47861059
e21640b4aea9349ad77d86d6017cb061,8722a7065bec725bd89027515a38ce3f,MG.1,0.709251386
e21640b4aea9349ad77d86d6017cb061,8b44d17f9b0196463b19431a948a9e98,GMD.4,0.896506153
e21640b4aea9349ad77d86d6017cb061,8b44d17f9b0196463b19431a948a9e98,CO.5,0.892482315
e21640b4aea9349ad77d86d6017cb061,8b44d17f9b0196463b19431a948a9e98,CO.6,0.880744638
e21640b4aea9349ad77d86d6017cb061,8b44d17f9b0196463b19431a948a9e98,MG.1,0.904362881
e21640b4aea9349ad77d86d6017cb061,993408ffe6e0e8aead57ab51a1ef269d,GMD.4,0.440753787
e21640b4aea9349ad77d86d6017cb061,993408ffe6e0e8aead57ab51a1ef269d,CO.5,0.477772155
e21640b4aea9349ad77d86d6017cb061,993408ffe6e0e8aead57ab51a1ef269d,CO.6,0.467633687
e21640b4aea9349ad77d86d6017cb061,993408ffe6e0e8aead57ab51a1ef269d,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,9b5657ee770823fe25d1c7aeb56e6bf5,GMD.4,0.787136701
e21640b4aea9349ad77d86d6017cb061,9b5657ee770823fe25d1c7aeb56e6bf5,CO.5,0.770771361
e21640b4aea9349ad77d86d6017cb061,9b5657ee770823fe25d1c7aeb56e6bf5,CO.6,0.758207791
e21640b4aea9349ad77d86d6017cb061,9b5657ee770823fe25d1c7aeb56e6bf5,MG.1,0.84584027
e21640b4aea9349ad77d86d6017cb061,9e663ef15cba5a9afa81c93d878e0142,GMD.4,0.601270777
e21640b4aea9349ad77d86d6017cb061,9e663ef15cba5a9afa81c93d878e0142,CO.5,0.644617376
e21640b4aea9349ad77d86d6017cb061,9e663ef15cba5a9afa81c93d878e0142,CO.6,0.631302422
e21640b4aea9349ad77d86d6017cb061,9e663ef15cba5a9afa81c93d878e0142,MG.1,0.700215173
e21640b4aea9349ad77d86d6017cb061,a283b675d67d1d68be3638180a7e5be3,GMD.4,0.292759673
e21640b4aea9349ad77d86d6017cb061,a283b675d67d1d68be3638180a7e5be3,CO.5,0.384431099
e21640b4aea9349ad77d86d6017cb061,a283b675d67d1d68be3638180a7e5be3,CO.6,0.321598761
e21640b4aea9349ad77d86d6017cb061,a283b675d67d1d68be3638180a7e5be3,MG.1,0.453015363
e21640b4aea9349ad77d86d6017cb061,a53cd649ff5a2d9179498975e93ac8a4,GMD.4,0.507295481
e21640b4aea9349ad77d86d6017cb061,a53cd649ff5a2d9179498975e93ac8a4,CO.5,0.491428251
e21640b4aea9349ad77d86d6017cb061,a53cd649ff5a2d9179498975e93ac8a4,CO.6,0.435885023
e21640b4aea9349ad77d86d6017cb061,a53cd649ff5a2d9179498975e93ac8a4,MG.1,0.697130171
e21640b4aea9349ad77d86d6017cb061,c3db769de9f799bc76b49a478276d45e,GMD.4,0.768483511
e21640b4aea9349ad77d86d6017cb061,c3db769de9f799bc76b49a478276d45e,CO.5,0.730983443
e21640b4aea9349ad77d86d6017cb061,c3db769de9f799bc76b49a478276d45e,CO.6,0.733938979
e21640b4aea9349ad77d86d6017cb061,c3db769de9f799bc76b49a478276d45e,MG.1,0.865613783
e21640b4aea9349ad77d86d6017cb061,d278cc3740e7ce2167235bc2fab96726,GMD.4,0.42663897
e21640b4aea9349ad77d86d6017cb061,d278cc3740e7ce2167235bc2fab96726,CO.5,0.457577035
e21640b4aea9349ad77d86d6017cb061,d278cc3740e7ce2167235bc2fab96726,CO.6,0.446773627
e21640b4aea9349ad77d86d6017cb061,d278cc3740e7ce2167235bc2fab96726,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,d73754f6b5d308b307e394440a59d165,GMD.4,0.592490274
e21640b4aea9349ad77d86d6017cb061,d73754f6b5d308b307e394440a59d165,CO.5,0.580866318
e21640b4aea9349ad77d86d6017cb061,d73754f6b5d308b307e394440a59d165,CO.6,0.578502662
e21640b4aea9349ad77d86d6017cb061,d73754f6b5d308b307e394440a59d165,MG.1,0.466915856
e21640b4aea9349ad77d86d6017cb061,eaee82f96dc626a30a8f6097beae44fa,GMD.4,0.767215765
e21640b4aea9349ad77d86d6017cb061,eaee82f96dc626a30a8f6097beae44fa,CO.5,0.74303289
e21640b4aea9349ad77d86d6017cb061,eaee82f96dc626a30a8f6097beae44fa,CO.6,0.740835858
e21640b4aea9349ad77d86d6017cb061,eaee82f96dc626a30a8f6097beae44fa,MG.1,0.521283809
e21640b4aea9349ad77d86d6017cb061,ed85b33be7a53b79744ce29fb600966d,GMD.4,0.59586475
e21640b4aea9349ad77d86d6017cb061,ed85b33be7a53b79744ce29fb600966d,CO.5,0.600376413
e21640b4aea9349ad77d86d6017cb061,ed85b33be7a53b79744ce29fb600966d,CO.6,0.544104173
e21640b4aea9349ad77d86d6017cb061,ed85b33be7a53b79744ce29fb600966d,MG.1,0.689895618
e21640b4aea9349ad77d86d6017cb061,f58c606cf3549cbca186b628293cf2b3,GMD.4,0.594709257
e21640b4aea9349ad77d86d6017cb061,f58c606cf3549cbca186b628293cf2b3,CO.5,0.59967998
e21640b4aea9349ad77d86d6017cb061,f58c606cf3549cbca186b628293cf2b3,CO.6,0.551584875
e21640b4aea9349ad77d86d6017cb061,f58c606cf3549cbca186b628293cf2b3,MG.1,0.688769357
e21640b4aea9349ad77d86d6017cb061,ff8662d59180b49cef99ccbea2414fac,GMD.4,0.446823405
e21640b4aea9349ad77d86d6017cb061,ff8662d59180b49cef99ccbea2414fac,CO.5,0.527791431
e21640b4aea9349ad77d86d6017cb061,ff8662d59180b49cef99ccbea2414fac,CO.6,0.534391382
e21640b4aea9349ad77d86d6017cb061,ff8662d59180b49cef99ccbea2414fac,MG.1,0.560795521
e21640b4aea9349ad77d86d6017cb061,0a7a979cbaa702f693c222990a433ba2,GMD.4,0.773083861
e21640b4aea9349ad77d86d6017cb061,0a7a979cbaa702f693c222990a433ba2,CO.5,0.743275077
e21640b4aea9349ad77d86d6017cb061,0a7a979cbaa702f693c222990a433ba2,CO.6,0.748886038
e21640b4aea9349ad77d86d6017cb061,0a7a979cbaa702f693c222990a433ba2,MG.1,0.940985921
e21640b4aea9349ad77d86d6017cb061,1167e354a5b14bfe32706bdb0b67a0cf,GMD.4,0.743971797
e21640b4aea9349ad77d86d6017cb061,1167e354a5b14bfe32706bdb0b67a0cf,CO.5,0.721674623
e21640b4aea9349ad77d86d6017cb061,1167e354a5b14bfe32706bdb0b67a0cf,CO.6,0.724407788
e21640b4aea9349ad77d86d6017cb061,1167e354a5b14bfe32706bdb0b67a0cf,MG.1,0.88541623
e21640b4aea9349ad77d86d6017cb061,1222fa9a94d30af5ffb6006472aa5537,GMD.4,0.19661964
e21640b4aea9349ad77d86d6017cb061,1222fa9a94d30af5ffb6006472aa5537,CO.5,0
e21640b4aea9349ad77d86d6017cb061,1222fa9a94d30af5ffb6006472aa5537,CO.6,0.110954115
e21640b4aea9349ad77d86d6017cb061,1222fa9a94d30af5ffb6006472aa5537,MG.1,0.315896035
e21640b4aea9349ad77d86d6017cb061,1b55c999597635ddd855882330afecb8,GMD.4,0.450865841
e21640b4aea9349ad77d86d6017cb061,1b55c999597635ddd855882330afecb8,CO.5,0.430493983
e21640b4aea9349ad77d86d6017cb061,1b55c999597635ddd855882330afecb8,CO.6,0.418798845
e21640b4aea9349ad77d86d6017cb061,1b55c999597635ddd855882330afecb8,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,23e976a7cd66724ad7ddf04707c29f64,GMD.4,0.78088535
e21640b4aea9349ad77d86d6017cb061,23e976a7cd66724ad7ddf04707c29f64,CO.5,0.784458953
e21640b4aea9349ad77d86d6017cb061,23e976a7cd66724ad7ddf04707c29f64,CO.6,0.779767781
e21640b4aea9349ad77d86d6017cb061,23e976a7cd66724ad7ddf04707c29f64,MG.1,0.851665368
e21640b4aea9349ad77d86d6017cb061,2636425489c6a77a532f75254d058a38,GMD.4,0.572771166
e21640b4aea9349ad77d86d6017cb061,2636425489c6a77a532f75254d058a38,CO.5,0.569565932
e21640b4aea9349ad77d86d6017cb061,2636425489c6a77a532f75254d058a38,CO.6,0.56047461
e21640b4aea9349ad77d86d6017cb061,2636425489c6a77a532f75254d058a38,MG.1,0.697367165
e21640b4aea9349ad77d86d6017cb061,2accdfe177744666db2e039a12eca830,GMD.4,0.637884967
e21640b4aea9349ad77d86d6017cb061,2accdfe177744666db2e039a12eca830,CO.5,0.633099288
e21640b4aea9349ad77d86d6017cb061,2accdfe177744666db2e039a12eca830,CO.6,0.623970396
e21640b4aea9349ad77d86d6017cb061,2accdfe177744666db2e039a12eca830,MG.1,0.695097388
e21640b4aea9349ad77d86d6017cb061,4610cc6adb8b0aeea29d5eb053a8bcc5,GMD.4,0.528292268
e21640b4aea9349ad77d86d6017cb061,4610cc6adb8b0aeea29d5eb053a8bcc5,CO.5,0.470749369
e21640b4aea9349ad77d86d6017cb061,4610cc6adb8b0aeea29d5eb053a8bcc5,CO.6,0.512547806
e21640b4aea9349ad77d86d6017cb061,4610cc6adb8b0aeea29d5eb053a8bcc5,MG.1,0.694400521
e21640b4aea9349ad77d86d6017cb061,4713ace1b155ff9642b1a0ed67c1fdf3,GMD.4,0.578847126
e21640b4aea9349ad77d86d6017cb061,4713ace1b155ff9642b1a0ed67c1fdf3,CO.5,0.582601748
e21640b4aea9349ad77d86d6017cb061,4713ace1b155ff9642b1a0ed67c1fdf3,CO.6,0.568567721
e21640b4aea9349ad77d86d6017cb061,4713ace1b155ff9642b1a0ed67c1fdf3,MG.1,0.692847301
e21640b4aea9349ad77d86d6017cb061,49ab334e3991f54ab1e2d11869834191,GMD.4,0.699369607
e21640b4aea9349ad77d86d6017cb061,49ab334e3991f54ab1e2d11869834191,CO.5,0.701129633
e21640b4aea9349ad77d86d6017cb061,49ab334e3991f54ab1e2d11869834191,CO.6,0.689661673
e21640b4aea9349ad77d86d6017cb061,49ab334e3991f54ab1e2d11869834191,MG.1,0.812773717
e21640b4aea9349ad77d86d6017cb061,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,GMD.4,0.411981208
e21640b4aea9349ad77d86d6017cb061,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,CO.5,0.400961256
e21640b4aea9349ad77d86d6017cb061,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,CO.6,0.371716806
e21640b4aea9349ad77d86d6017cb061,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,MG.1,0.69245269
e21640b4aea9349ad77d86d6017cb061,4cac6d6f0016fa63c459c4e9d0aa16b1,GMD.4,0.484699896
e21640b4aea9349ad77d86d6017cb061,4cac6d6f0016fa63c459c4e9d0aa16b1,CO.5,0.470154849
e21640b4aea9349ad77d86d6017cb061,4cac6d6f0016fa63c459c4e9d0aa16b1,CO.6,0.459765574
e21640b4aea9349ad77d86d6017cb061,4cac6d6f0016fa63c459c4e9d0aa16b1,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,5adfb464337689314d03622f9f0b10c7,GMD.4,0.410985915
e21640b4aea9349ad77d86d6017cb061,5adfb464337689314d03622f9f0b10c7,CO.5,0.383746042
e21640b4aea9349ad77d86d6017cb061,5adfb464337689314d03622f9f0b10c7,CO.6,0.370511693
e21640b4aea9349ad77d86d6017cb061,5adfb464337689314d03622f9f0b10c7,MG.1,0.317027584
e21640b4aea9349ad77d86d6017cb061,5d483abb3f27510378f2b7672e83bc1e,GMD.4,0.537531896
e21640b4aea9349ad77d86d6017cb061,5d483abb3f27510378f2b7672e83bc1e,CO.5,0.588670799
e21640b4aea9349ad77d86d6017cb061,5d483abb3f27510378f2b7672e83bc1e,CO.6,0.560570023
e21640b4aea9349ad77d86d6017cb061,5d483abb3f27510378f2b7672e83bc1e,MG.1,0.520963027
e21640b4aea9349ad77d86d6017cb061,63ff74c01bb9518553cbde97472cb82a,GMD.4,0.503028664
e21640b4aea9349ad77d86d6017cb061,63ff74c01bb9518553cbde97472cb82a,CO.5,0.415201383
e21640b4aea9349ad77d86d6017cb061,63ff74c01bb9518553cbde97472cb82a,CO.6,0.481958295
e21640b4aea9349ad77d86d6017cb061,63ff74c01bb9518553cbde97472cb82a,MG.1,0.706408005
e21640b4aea9349ad77d86d6017cb061,7ccdfc4cbcb4802bdc2b511f8d89eee3,GMD.4,0.420958178
e21640b4aea9349ad77d86d6017cb061,7ccdfc4cbcb4802bdc2b511f8d89eee3,CO.5,0.395435701
e21640b4aea9349ad77d86d6017cb061,7ccdfc4cbcb4802bdc2b511f8d89eee3,CO.6,0.382586243
e21640b4aea9349ad77d86d6017cb061,7ccdfc4cbcb4802bdc2b511f8d89eee3,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,8572b2a0310a5e510f661e7817120458,GMD.4,0.285632163
e21640b4aea9349ad77d86d6017cb061,8572b2a0310a5e510f661e7817120458,CO.5,0.236804198
e21640b4aea9349ad77d86d6017cb061,8572b2a0310a5e510f661e7817120458,CO.6,0.218731679
e21640b4aea9349ad77d86d6017cb061,8572b2a0310a5e510f661e7817120458,MG.1,0.705190125
e21640b4aea9349ad77d86d6017cb061,86eafa4b05f579291048d9f8e4e715fd,GMD.4,0
e21640b4aea9349ad77d86d6017cb061,86eafa4b05f579291048d9f8e4e715fd,CO.5,0.012569488
e21640b4aea9349ad77d86d6017cb061,86eafa4b05f579291048d9f8e4e715fd,CO.6,0
e21640b4aea9349ad77d86d6017cb061,86eafa4b05f579291048d9f8e4e715fd,MG.1,0.08713101
e21640b4aea9349ad77d86d6017cb061,8e27fc67618a1dcc6930342eb60c293a,GMD.4,0.679869285
e21640b4aea9349ad77d86d6017cb061,8e27fc67618a1dcc6930342eb60c293a,CO.5,0.72417911
e21640b4aea9349ad77d86d6017cb061,8e27fc67618a1dcc6930342eb60c293a,CO.6,0.710390922
e21640b4aea9349ad77d86d6017cb061,8e27fc67618a1dcc6930342eb60c293a,MG.1,0.863781818
e21640b4aea9349ad77d86d6017cb061,a86925711409ca9c76b1f1c1ef43d281,GMD.4,0.804180878
e21640b4aea9349ad77d86d6017cb061,a86925711409ca9c76b1f1c1ef43d281,CO.5,0.813196244
e21640b4aea9349ad77d86d6017cb061,a86925711409ca9c76b1f1c1ef43d281,CO.6,0.802027321
e21640b4aea9349ad77d86d6017cb061,a86925711409ca9c76b1f1c1ef43d281,MG.1,0.832166652
e21640b4aea9349ad77d86d6017cb061,b316cbf7331dbefba42e77a52c831e51,GMD.4,0.445439513
e21640b4aea9349ad77d86d6017cb061,b316cbf7331dbefba42e77a52c831e51,CO.5,0.424133146
e21640b4aea9349ad77d86d6017cb061,b316cbf7331dbefba42e77a52c831e51,CO.6,0.412228573
e21640b4aea9349ad77d86d6017cb061,b316cbf7331dbefba42e77a52c831e51,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,bf837b2d3b9345552bf9c7692f4ed9e9,GMD.4,0.244051322
e21640b4aea9349ad77d86d6017cb061,bf837b2d3b9345552bf9c7692f4ed9e9,CO.5,0.093296363
e21640b4aea9349ad77d86d6017cb061,bf837b2d3b9345552bf9c7692f4ed9e9,CO.6,0.210839245
e21640b4aea9349ad77d86d6017cb061,bf837b2d3b9345552bf9c7692f4ed9e9,MG.1,0.292248534
e21640b4aea9349ad77d86d6017cb061,c63e4c7092dc66e2c40ac54e40e2589d,GMD.4,0.527438886
e21640b4aea9349ad77d86d6017cb061,c63e4c7092dc66e2c40ac54e40e2589d,CO.5,0.58514546
e21640b4aea9349ad77d86d6017cb061,c63e4c7092dc66e2c40ac54e40e2589d,CO.6,0.578542338
e21640b4aea9349ad77d86d6017cb061,c63e4c7092dc66e2c40ac54e40e2589d,MG.1,0.717784304
e21640b4aea9349ad77d86d6017cb061,ce2264a639e01f4ca75a0c242fbafb09,GMD.4,0.38170282
e21640b4aea9349ad77d86d6017cb061,ce2264a639e01f4ca75a0c242fbafb09,CO.5,0.323701769
e21640b4aea9349ad77d86d6017cb061,ce2264a639e01f4ca75a0c242fbafb09,CO.6,0.308490417
e21640b4aea9349ad77d86d6017cb061,ce2264a639e01f4ca75a0c242fbafb09,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,d74e4aa0805fc05a35d64a50fc0e84de,GMD.4,0.554187322
e21640b4aea9349ad77d86d6017cb061,d74e4aa0805fc05a35d64a50fc0e84de,CO.5,0.515892476
e21640b4aea9349ad77d86d6017cb061,d74e4aa0805fc05a35d64a50fc0e84de,CO.6,0.543901888
e21640b4aea9349ad77d86d6017cb061,d74e4aa0805fc05a35d64a50fc0e84de,MG.1,0.716911215
e21640b4aea9349ad77d86d6017cb061,dae8f18dec37209033af50bf2bc6722d,GMD.4,0.555267043
e21640b4aea9349ad77d86d6017cb061,dae8f18dec37209033af50bf2bc6722d,CO.5,0.522145078
e21640b4aea9349ad77d86d6017cb061,dae8f18dec37209033af50bf2bc6722d,CO.6,0.545209228
e21640b4aea9349ad77d86d6017cb061,dae8f18dec37209033af50bf2bc6722d,MG.1,0.714060701
e21640b4aea9349ad77d86d6017cb061,f328f213fa502ed9b06a2f5f6ed88086,GMD.4,0.64420719
e21640b4aea9349ad77d86d6017cb061,f328f213fa502ed9b06a2f5f6ed88086,CO.5,0.684491915
e21640b4aea9349ad77d86d6017cb061,f328f213fa502ed9b06a2f5f6ed88086,CO.6,0.599568943
e21640b4aea9349ad77d86d6017cb061,f328f213fa502ed9b06a2f5f6ed88086,MG.1,0.710525261
e21640b4aea9349ad77d86d6017cb061,f335e6139464347a152729767b7c10e6,GMD.4,0.293348691
e21640b4aea9349ad77d86d6017cb061,f335e6139464347a152729767b7c10e6,CO.5,0.309400991
e21640b4aea9349ad77d86d6017cb061,f335e6139464347a152729767b7c10e6,CO.6,0.293718775
e21640b4aea9349ad77d86d6017cb061,f335e6139464347a152729767b7c10e6,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,f5c577edc3b46150d0cbae675ee7e459,GMD.4,0.625581181
e21640b4aea9349ad77d86d6017cb061,f5c577edc3b46150d0cbae675ee7e459,CO.5,0.655281465
e21640b4aea9349ad77d86d6017cb061,f5c577edc3b46150d0cbae675ee7e459,CO.6,0.578092884
e21640b4aea9349ad77d86d6017cb061,f5c577edc3b46150d0cbae675ee7e459,MG.1,0.708387624
e21640b4aea9349ad77d86d6017cb061,f7383b2902f1761b425ff7df7ae095fc,GMD.4,0.342460197
e21640b4aea9349ad77d86d6017cb061,f7383b2902f1761b425ff7df7ae095fc,CO.5,0.314399697
e21640b4aea9349ad77d86d6017cb061,f7383b2902f1761b425ff7df7ae095fc,CO.6,0.287539829
e21640b4aea9349ad77d86d6017cb061,f7383b2902f1761b425ff7df7ae095fc,MG.1,0.725263118
e21640b4aea9349ad77d86d6017cb061,f7ab47845da1e7938d6eacd273fff776,GMD.4,0.511086651
e21640b4aea9349ad77d86d6017cb061,f7ab47845da1e7938d6eacd273fff776,CO.5,0.470477708
e21640b4aea9349ad77d86d6017cb061,f7ab47845da1e7938d6eacd273fff776,CO.6,0.491715013
e21640b4aea9349ad77d86d6017cb061,f7ab47845da1e7938d6eacd273fff776,MG.1,0.708469914
e21640b4aea9349ad77d86d6017cb061,fd8558801677dd29161b880a74cb9c81,GMD.4,0.730866424
e21640b4aea9349ad77d86d6017cb061,fd8558801677dd29161b880a74cb9c81,CO.5,0.79798671
e21640b4aea9349ad77d86d6017cb061,fd8558801677dd29161b880a74cb9c81,CO.6,0.778091144
e21640b4aea9349ad77d86d6017cb061,fd8558801677dd29161b880a74cb9c81,MG.1,0.800304835
e21640b4aea9349ad77d86d6017cb061,15246dfc4342ffe2601e4ecee9017eea,GMD.4,0.248188154
e21640b4aea9349ad77d86d6017cb061,15246dfc4342ffe2601e4ecee9017eea,CO.5,0.234281021
e21640b4aea9349ad77d86d6017cb061,15246dfc4342ffe2601e4ecee9017eea,CO.6,0.216125424
e21640b4aea9349ad77d86d6017cb061,15246dfc4342ffe2601e4ecee9017eea,MG.1,0.061950476
e21640b4aea9349ad77d86d6017cb061,62dad8bdc4268597b3ee4964cc2a3a87,GMD.4,0.236707722
e21640b4aea9349ad77d86d6017cb061,62dad8bdc4268597b3ee4964cc2a3a87,CO.5,0.17945412
e21640b4aea9349ad77d86d6017cb061,62dad8bdc4268597b3ee4964cc2a3a87,CO.6,0.159493306
e21640b4aea9349ad77d86d6017cb061,62dad8bdc4268597b3ee4964cc2a3a87,MG.1,0.422875321
e21640b4aea9349ad77d86d6017cb061,ab8c358afd1e639192d0abb1c5c0c9cb,GMD.4,0.283283129
e21640b4aea9349ad77d86d6017cb061,ab8c358afd1e639192d0abb1c5c0c9cb,CO.5,0.246894879
e21640b4aea9349ad77d86d6017cb061,ab8c358afd1e639192d0abb1c5c0c9cb,CO.6,0.280065202
e21640b4aea9349ad77d86d6017cb061,ab8c358afd1e639192d0abb1c5c0c9cb,MG.1,0.708408576
e21640b4aea9349ad77d86d6017cb061,c08daa0a4e7dfc7899ae8ffd4b5b1f45,GMD.4,0.460270766
e21640b4aea9349ad77d86d6017cb061,c08daa0a4e7dfc7899ae8ffd4b5b1f45,CO.5,0.449575157
e21640b4aea9349ad77d86d6017cb061,c08daa0a4e7dfc7899ae8ffd4b5b1f45,CO.6,0.430186455
e21640b4aea9349ad77d86d6017cb061,c08daa0a4e7dfc7899ae8ffd4b5b1f45,MG.1,0.716448884
e21640b4aea9349ad77d86d6017cb061,c90e00e6590150ee969146996428ed57,GMD.4,0.236420101
e21640b4aea9349ad77d86d6017cb061,c90e00e6590150ee969146996428ed57,CO.5,0.179116966
e21640b4aea9349ad77d86d6017cb061,c90e00e6590150ee969146996428ed57,CO.6,0.15914505
e21640b4aea9349ad77d86d6017cb061,c90e00e6590150ee969146996428ed57,MG.1,0.36273048
e21640b4aea9349ad77d86d6017cb061,d1b81842e7f52c7e4bfee0b60735bdf1,GMD.4,0.644534631
e21640b4aea9349ad77d86d6017cb061,d1b81842e7f52c7e4bfee0b60735bdf1,CO.5,0.691723607
e21640b4aea9349ad77d86d6017cb061,d1b81842e7f52c7e4bfee0b60735bdf1,CO.6,0.657439569
e21640b4aea9349ad77d86d6017cb061,d1b81842e7f52c7e4bfee0b60735bdf1,MG.1,0.880033099
e21640b4aea9349ad77d86d6017cb061,098f6bcd4621d373cade4e832627b4f6,GMD.4,0.268510323
e21640b4aea9349ad77d86d6017cb061,098f6bcd4621d373cade4e832627b4f6,CO.5,0.151899424
e21640b4aea9349ad77d86d6017cb061,098f6bcd4621d373cade4e832627b4f6,CO.6,0.198000324
e21640b4aea9349ad77d86d6017cb061,098f6bcd4621d373cade4e832627b4f6,MG.1,0.655687831
e21640b4aea9349ad77d86d6017cb061,15776a754fac811d8592f8746dfe03f6,GMD.4,0.51819821
e21640b4aea9349ad77d86d6017cb061,15776a754fac811d8592f8746dfe03f6,CO.5,0.509422155
e21640b4aea9349ad77d86d6017cb061,15776a754fac811d8592f8746dfe03f6,CO.6,0.500325786
e21640b4aea9349ad77d86d6017cb061,15776a754fac811d8592f8746dfe03f6,MG.1,0.696793153
e21640b4aea9349ad77d86d6017cb061,185f8ea3abb5153621b2759e8972478f,GMD.4,0.398001289
e21640b4aea9349ad77d86d6017cb061,185f8ea3abb5153621b2759e8972478f,CO.5,0.261196198
e21640b4aea9349ad77d86d6017cb061,185f8ea3abb5153621b2759e8972478f,CO.6,0.354789733
e21640b4aea9349ad77d86d6017cb061,185f8ea3abb5153621b2759e8972478f,MG.1,0.320957769
e21640b4aea9349ad77d86d6017cb061,1b06f2a47bf02a5aeeb5eee15061dd76,GMD.4,0.476554134
